expense_id,employee_id,amount,receipt_quality,ocr_confidence,previous_violations,department,category,currency,vendor_country,payment_method,expense_date,submission_date,requires_approval,has_receipt,manual_review_required,vendor_id,vendor_name,notes,approval_status,approval_date,is_violation
9206,1592,3764.62,0.53,0.31,3,Marketing,Supplies,INR,US,Net Banking,2025-01-28,2025-02-02,1,1,1,2232,VendorB,Justified,Rejected,2025-02-08,0
9207,1998,8427.82,0.77,0.73,4,Sales,Meals,INR,US,Credit Card,2025-01-16,2025-01-18,0,0,0,2137,VendorC,Justified,Approved,2025-02-08,1
9208,1984,8651.72,0.56,0.97,2,Operations,Travel,INR,IN,Cash,2025-02-02,2025-02-02,0,0,0,2680,VendorC,,Rejected,2025-02-08,0
9209,1324,1320.54,0.59,0.93,1,IT,Meals,INR,IN,Net Banking,2025-01-30,2025-02-02,1,1,1,2247,VendorB,Justified,Rejected,2025-02-08,1
9210,1068,8473.31,0.33,0.83,3,Engineering,Meals,INR,IN,UPI,2025-01-23,2025-01-24,0,0,1,2205,VendorA,Justified,Approved,2025-02-08,1
9211,1659,3310.07,0.13,0.05,1,HR,Meals,INR,UK,Credit Card,2025-02-04,2025-02-10,0,0,0,2448,VendorB,Justified,Rejected,2025-02-08,0
9212,1447,5973.05,0.68,0.61,2,Operations,Travel,INR,IN,Cash,2025-01-25,2025-01-27,0,0,1,2014,VendorC,,Rejected,2025-02-08,0
9213,1527,5435.72,0.0,0.84,0,HR,Travel,INR,IN,UPI,2025-01-28,2025-02-04,1,0,1,2000,VendorC,Justified,Approved,2025-02-08,1
9214,1818,6664.23,0.33,0.4,1,HR,Travel,INR,IN,Net Banking,2025-01-28,2025-02-05,1,1,0,2572,VendorA,Justified,Approved,2025-02-08,1
9215,1616,7430.6,0.22,0.73,3,Sales,Travel,INR,IN,Cash,2025-02-05,2025-02-08,0,0,0,2938,VendorA,,Rejected,2025-02-08,0
9216,1164,4464.72,0.39,0.14,2,Sales,Supplies,INR,IN,UPI,2025-02-07,2025-02-11,0,1,1,2871,VendorB,Justified,Approved,2025-02-08,1
9217,1487,8894.28,0.31,0.18,3,Operations,Travel,INR,IN,UPI,2025-01-27,2025-01-31,0,1,1,2321,VendorA,Justified,Rejected,2025-02-08,0
9218,1712,8114.03,0.7,0.64,2,Marketing,Meals,INR,IN,Net Banking,2025-01-23,2025-01-30,0,0,1,2246,VendorA,Justified,Rejected,2025-02-08,1
9219,1708,7875.67,0.26,0.44,3,Finance,Meals,INR,IN,Cash,2025-01-31,2025-01-31,1,1,0,2352,VendorC,Justified,Approved,2025-02-08,1
9220,1425,4636.64,0.56,0.22,2,Engineering,Travel,INR,IN,Credit Card,2025-02-07,2025-02-12,0,0,1,2069,VendorA,Justified,Approved,2025-02-08,0
9221,1696,471.97,0.46,0.28,4,Marketing,Supplies,INR,IN,Net Banking,2025-01-18,2025-01-19,1,0,0,2861,VendorB,Justified,Approved,2025-02-08,0
9222,1833,4973.34,0.8,0.62,3,Engineering,Supplies,INR,IN,Credit Card,2025-02-06,2025-02-14,1,1,0,2793,VendorB,,Approved,2025-02-08,0
9223,1264,8994.61,0.43,0.73,2,Operations,Travel,INR,IN,Cash,2025-01-27,2025-02-02,1,0,0,2596,VendorC,Justified,Rejected,2025-02-08,0
9224,1874,1985.46,0.86,0.21,0,Engineering,Supplies,INR,IN,UPI,2025-01-25,2025-02-03,0,0,1,2631,VendorC,Justified,Rejected,2025-02-08,0
9225,1611,9827.67,0.0,0.96,2,IT,Meals,INR,UK,Net Banking,2025-01-17,2025-01-25,1,1,1,2125,VendorC,,Approved,2025-02-08,1
9226,1341,8096.14,0.6,0.01,0,IT,Supplies,INR,IN,Net Banking,2025-01-15,2025-01-24,1,1,0,2215,VendorC,Justified,Approved,2025-02-08,1
9227,1831,7127.31,0.01,0.7,1,IT,Supplies,INR,IN,Credit Card,2025-01-19,2025-01-22,0,0,0,2905,VendorC,,Approved,2025-02-08,1
9228,1725,6803.88,0.71,0.29,2,Operations,Travel,INR,US,UPI,2025-01-22,2025-01-26,1,1,1,2066,VendorA,,Rejected,2025-02-08,0
9229,1277,5911.56,0.23,0.48,1,Sales,Meals,INR,IN,Net Banking,2025-01-10,2025-01-19,1,0,0,2786,VendorB,Justified,Approved,2025-02-08,1
9230,1673,7234.64,0.38,0.57,1,HR,Supplies,INR,US,UPI,2025-01-11,2025-01-17,0,1,1,2153,VendorB,Justified,Rejected,2025-02-08,1
9231,1438,4276.87,0.38,0.56,4,HR,Supplies,INR,IN,Net Banking,2025-02-01,2025-02-03,0,0,0,2233,VendorA,Justified,Rejected,2025-02-08,1
9232,1156,8468.35,0.85,0.78,2,Finance,Meals,INR,IN,Credit Card,2025-01-18,2025-01-25,0,1,0,2375,VendorB,,Rejected,2025-02-08,1
9233,1421,6993.82,0.1,0.82,4,Finance,Supplies,INR,IN,Cash,2025-02-06,2025-02-12,0,1,1,2426,VendorA,Justified,Rejected,2025-02-08,1
9234,1250,7735.41,0.67,0.07,4,IT,Meals,INR,UK,Credit Card,2025-01-11,2025-01-16,0,1,0,2414,VendorC,Justified,Rejected,2025-02-08,1
9235,1877,7945.63,0.98,0.7,1,IT,Supplies,INR,IN,Credit Card,2025-01-17,2025-01-24,1,0,1,2967,VendorA,Justified,Approved,2025-02-08,1
9236,1608,12180.902193847493,0.02,0.4,3,Operations,Travel,INR,IN,UPI,2025-01-17,2025-01-18,0,1,0,2917,VendorB,Justified,Rejected,2025-02-08,0
9237,1529,650.84,0.97,0.82,1,IT,Supplies,INR,IN,Cash,2025-01-18,2025-01-22,0,1,1,2960,VendorA,,Rejected,2025-02-08,0
9238,1326,8029.76,0.02,0.61,1,IT,Supplies,INR,IN,UPI,2025-01-10,2025-01-18,1,0,1,2808,VendorA,Justified,Rejected,2025-02-08,1
9239,1960,20791.809478219646,0.84,0.01,0,IT,Supplies,INR,IN,Net Banking,2025-01-26,2025-02-02,0,0,1,2119,VendorC,Justified,Rejected,2025-02-08,1
9240,1894,5861.5,0.96,0.67,3,Engineering,Meals,INR,IN,Net Banking,2025-01-26,2025-01-26,1,1,1,2326,VendorB,Justified,Approved,2025-02-08,1
9241,1096,4492.74,0.99,0.93,1,HR,Meals,INR,IN,UPI,2025-02-02,2025-02-11,1,1,1,2896,VendorC,Justified,Rejected,2025-02-08,0
9242,1512,318.19,0.46,0.08,3,Marketing,Travel,INR,IN,Cash,2025-01-14,2025-01-21,0,0,0,2192,VendorC,Justified,Rejected,2025-02-08,0
9243,1215,498.78,0.87,0.49,0,Engineering,Travel,INR,IN,UPI,2025-01-27,2025-01-28,1,0,1,2459,VendorB,,Rejected,2025-02-08,0
9244,1131,8288.54,0.12,0.63,3,Sales,Travel,INR,IN,Net Banking,2025-01-14,2025-01-20,0,0,1,2056,VendorB,Justified,Approved,2025-02-08,0
9245,1259,6116.01,0.43,0.2,2,IT,Travel,INR,IN,Cash,2025-01-16,2025-01-16,0,1,1,2475,VendorB,Justified,Approved,2025-02-08,0
9246,1124,5286.05,0.31,0.65,0,Marketing,Travel,INR,IN,Credit Card,2025-01-10,2025-01-12,1,1,1,2160,VendorC,Justified,Rejected,2025-02-08,0
9247,1081,9449.09,0.4,0.05,3,IT,Meals,INR,US,Net Banking,2025-01-23,2025-01-29,0,1,0,2427,VendorB,Justified,Rejected,2025-02-08,1
9248,1282,1813.84,0.7,0.91,4,Engineering,Travel,INR,IN,Net Banking,2025-02-05,2025-02-14,1,1,0,2047,VendorB,Justified,Approved,2025-02-08,0
9249,1682,2653.91,0.09,0.76,3,Engineering,Supplies,INR,UK,UPI,2025-01-27,2025-01-27,1,1,1,2128,VendorB,Justified,Rejected,2025-02-08,0
9250,1058,7591.72,1.0,0.94,0,Operations,Travel,INR,IN,UPI,2025-01-23,2025-01-31,1,1,1,2093,VendorC,,Rejected,2025-02-08,0
9251,1543,7774.83,0.64,0.42,4,Operations,Travel,INR,IN,Cash,2025-01-30,2025-02-02,0,0,0,2869,VendorB,Justified,Approved,2025-02-08,0
9252,1160,4108.48,0.87,0.03,3,IT,Travel,INR,IN,Cash,2025-01-26,2025-01-30,1,1,0,2016,VendorC,Justified,Rejected,2025-02-08,0
9253,1283,9514.69,0.83,0.34,3,Engineering,Travel,INR,IN,Credit Card,2025-01-10,2025-01-12,1,1,0,2082,VendorB,Justified,Approved,2025-02-08,0
9254,1105,9388.72,0.77,0.52,0,Sales,Meals,INR,IN,Cash,2025-01-27,2025-02-04,1,1,0,2428,VendorB,,Approved,2025-02-08,1
9255,1104,222.86,0.04,0.94,4,Operations,Travel,INR,IN,Cash,2025-01-13,2025-01-18,1,0,1,2330,VendorB,Justified,Rejected,2025-02-08,0
9256,1438,1806.05,0.52,0.88,4,Marketing,Meals,INR,IN,UPI,2025-01-16,2025-01-22,0,1,0,2556,VendorB,Justified,Rejected,2025-02-08,0
9257,1227,8220.17,0.33,0.59,3,Finance,Travel,INR,IN,Cash,2025-01-24,2025-01-31,1,0,1,2765,VendorC,Justified,Rejected,2025-02-08,0
9258,1699,3418.65,0.11,0.73,2,Engineering,Meals,INR,IN,UPI,2025-02-04,2025-02-04,1,1,0,2609,VendorC,Justified,Approved,2025-02-08,0
9259,1581,1045.08,0.34,0.95,0,HR,Travel,INR,IN,UPI,2025-01-22,2025-01-22,0,0,0,2863,VendorA,Justified,Rejected,2025-02-08,1
9260,1317,103226.5129204137,0.64,0.85,0,Marketing,Supplies,INR,UK,UPI,2025-01-29,2025-02-03,1,0,0,2438,VendorB,Justified,Approved,2025-02-08,1
9261,1463,4600.38,0.23,0.66,1,Finance,Meals,INR,IN,Net Banking,2025-01-23,2025-01-28,1,1,0,2990,VendorB,Justified,Rejected,2025-02-08,1
9262,1801,4974.87,0.44,0.54,4,Finance,Meals,INR,IN,UPI,2025-01-27,2025-01-27,0,1,1,2179,VendorA,,Rejected,2025-02-08,1
9263,1598,1945.06,0.4,0.48,4,Marketing,Travel,INR,IN,UPI,2025-02-02,2025-02-09,0,1,0,2206,VendorB,Justified,Approved,2025-02-08,0
9264,1881,6642.86,0.05,0.76,1,Sales,Meals,INR,UK,UPI,2025-01-23,2025-02-01,1,1,0,2380,VendorC,,Approved,2025-02-08,1
9265,1873,5557.29,0.63,0.81,3,Engineering,Meals,INR,IN,UPI,2025-01-27,2025-02-02,0,0,1,2900,VendorB,Justified,Approved,2025-02-08,1
9266,1471,2146.06,0.62,0.22,3,Marketing,Meals,INR,UK,Net Banking,2025-01-11,2025-01-17,1,1,1,2538,VendorA,,Approved,2025-02-08,0
9267,1055,3469.28,0.97,0.47,0,Sales,Supplies,INR,IN,Net Banking,2025-01-17,2025-01-20,1,1,0,2614,VendorA,Justified,Approved,2025-02-08,1
9268,1624,6009.1,0.3,0.77,3,Marketing,Travel,INR,IN,Net Banking,2025-02-02,2025-02-06,0,1,0,2682,VendorB,Justified,Rejected,2025-02-08,0
9269,1012,9256.24,0.42,0.68,2,IT,Supplies,INR,IN,Net Banking,2025-01-12,2025-01-19,0,1,0,2849,VendorB,Justified,Approved,2025-02-08,1
9270,1439,9211.73,0.4,0.59,2,HR,Supplies,INR,IN,Net Banking,2025-01-24,2025-02-02,1,1,0,2227,VendorB,,Rejected,2025-02-08,1
9271,1017,50690.382436755965,0.92,0.32,2,Operations,Travel,INR,IN,Credit Card,2025-02-04,2025-02-12,0,1,1,2619,VendorA,Justified,Approved,2025-02-08,1
9272,1693,7382.65,0.41,0.61,1,Sales,Supplies,INR,IN,Net Banking,2025-01-14,2025-01-17,0,0,0,2680,VendorB,Justified,Approved,2025-02-08,1
9273,1972,7777.64,0.44,0.61,2,Operations,Supplies,INR,IN,Cash,2025-02-03,2025-02-11,0,0,0,2322,VendorB,,Rejected,2025-02-08,1
9274,1112,8107.35,0.25,0.43,1,IT,Meals,INR,IN,Net Banking,2025-01-22,2025-01-31,1,0,1,2725,VendorA,,Rejected,2025-02-08,1
9275,1228,5750.55,0.0,0.96,0,HR,Meals,INR,US,Cash,2025-02-04,2025-02-13,0,1,0,2147,VendorC,Justified,Rejected,2025-02-08,1
9276,1170,204.03,0.11,0.65,0,Sales,Travel,INR,IN,Cash,2025-01-13,2025-01-21,1,1,1,2826,VendorA,Justified,Approved,2025-02-08,0
9277,1294,7640.6,0.7,0.85,2,HR,Travel,INR,IN,UPI,2025-01-28,2025-02-05,1,1,1,2217,VendorB,Justified,Rejected,2025-02-08,1
9278,1188,1155.31,0.68,0.13,1,Finance,Supplies,INR,IN,Credit Card,2025-01-20,2025-01-22,1,1,1,2570,VendorB,,Approved,2025-02-08,1
9279,1425,1257.03,0.32,0.76,2,Finance,Travel,INR,IN,Cash,2025-01-25,2025-01-28,1,0,1,2407,VendorC,Justified,Approved,2025-02-08,0
9280,1976,6095.69,0.47,0.6,3,HR,Travel,INR,IN,Cash,2025-01-12,2025-01-16,0,0,1,2409,VendorB,Justified,Rejected,2025-02-08,1
9281,1078,9836.85,0.3,0.31,1,Sales,Meals,INR,US,Credit Card,2025-01-15,2025-01-20,0,0,1,2077,VendorC,Justified,Rejected,2025-02-08,1
9282,1657,2501.14,0.73,0.14,1,Sales,Supplies,INR,IN,Cash,2025-02-02,2025-02-11,0,1,0,2625,VendorC,Justified,Approved,2025-02-08,1
9283,1918,6493.53,0.84,0.38,1,Sales,Meals,INR,IN,Credit Card,2025-01-13,2025-01-18,1,1,1,2260,VendorA,Justified,Approved,2025-02-08,1
9284,1181,3106.17,0.9,0.44,1,Engineering,Meals,INR,IN,Cash,2025-01-29,2025-02-07,0,0,0,2668,VendorA,,Approved,2025-02-08,1
9285,1498,8997.39,0.17,0.14,3,Sales,Meals,INR,IN,Net Banking,2025-01-16,2025-01-16,1,0,1,2153,VendorC,Justified,Rejected,2025-02-08,1
9286,1797,5975.82,0.7,0.67,2,Engineering,Supplies,INR,IN,Cash,2025-01-29,2025-02-01,1,1,1,2559,VendorC,Justified,Rejected,2025-02-08,0
9287,1761,2154.03,0.96,0.31,0,Engineering,Supplies,INR,UK,Net Banking,2025-01-21,2025-01-30,1,0,1,2287,VendorB,Justified,Rejected,2025-02-08,0
9288,1865,2695.1,0.65,0.81,4,HR,Supplies,INR,IN,Credit Card,2025-01-22,2025-01-28,0,0,1,2747,VendorA,Justified,Rejected,2025-02-08,1
9289,1825,4381.56,0.35,0.65,4,Operations,Meals,INR,IN,Net Banking,2025-01-10,2025-01-17,0,0,0,2828,VendorA,,Approved,2025-02-08,1
9290,1707,1308.23,0.64,0.31,1,Engineering,Travel,INR,IN,UPI,2025-02-06,2025-02-13,0,0,0,2035,VendorC,Justified,Approved,2025-02-08,0
9291,1834,879.46,0.69,0.36,1,Operations,Supplies,INR,UK,Net Banking,2025-01-17,2025-01-22,1,0,0,2238,VendorB,,Approved,2025-02-08,0
9292,1070,6832.61,0.4,0.94,0,Engineering,Travel,INR,IN,Cash,2025-01-26,2025-01-28,0,1,1,2760,VendorC,,Approved,2025-02-08,0
9293,1247,4130.93,0.1,0.95,4,HR,Meals,INR,US,Net Banking,2025-01-27,2025-01-30,0,0,1,2598,VendorC,Justified,Rejected,2025-02-08,0
9294,1145,7289.64,0.61,0.42,1,Engineering,Supplies,INR,IN,Credit Card,2025-02-03,2025-02-06,0,1,1,2357,VendorA,,Rejected,2025-02-08,1
9295,1617,1189.58,0.8,0.68,3,Sales,Travel,INR,IN,UPI,2025-01-31,2025-02-05,0,1,0,2295,VendorA,Justified,Approved,2025-02-08,0
9296,1774,6137.67,1.0,0.98,4,Operations,Supplies,INR,IN,Credit Card,2025-02-04,2025-02-07,0,0,1,2402,VendorC,Justified,Rejected,2025-02-08,0
9297,1295,4488.74,0.22,0.99,3,IT,Meals,INR,IN,Cash,2025-02-05,2025-02-09,0,0,1,2386,VendorA,,Rejected,2025-02-08,1
9298,1581,674.19,0.7,0.07,0,Sales,Supplies,INR,IN,Cash,2025-02-04,2025-02-09,0,1,0,2110,VendorB,Justified,Approved,2025-02-08,1
9299,1469,60211.06242179685,0.03,0.55,0,Operations,Meals,INR,IN,Credit Card,2025-01-30,2025-02-01,0,0,1,2444,VendorA,Justified,Rejected,2025-02-08,1
9300,1505,9252.33258840008,0.97,0.73,4,IT,Meals,INR,US,UPI,2025-01-11,2025-01-13,1,1,1,2271,VendorB,Justified,Approved,2025-02-08,1
9301,1192,8294.43,0.01,0.19,2,Sales,Travel,INR,IN,Credit Card,2025-01-31,2025-02-06,0,0,0,2114,VendorC,Justified,Approved,2025-02-08,0
9302,1067,6356.38,0.36,0.82,4,Operations,Meals,INR,UK,UPI,2025-01-28,2025-01-28,1,1,0,2187,VendorC,Justified,Approved,2025-02-08,1
9303,1493,5613.98,0.08,0.47,3,Sales,Meals,INR,IN,Cash,2025-01-24,2025-01-27,1,0,1,2394,VendorA,Justified,Rejected,2025-02-08,1
9304,1816,1421.34,0.62,0.5,2,Sales,Supplies,INR,IN,Cash,2025-01-15,2025-01-17,1,1,1,2032,VendorA,Justified,Rejected,2025-02-08,1
9305,1051,2945.83,0.34,0.27,3,Marketing,Meals,INR,IN,UPI,2025-01-28,2025-02-01,1,1,0,2873,VendorC,Justified,Rejected,2025-02-08,0
9306,1881,4979.47,0.73,0.3,3,Marketing,Meals,INR,IN,Cash,2025-01-23,2025-01-24,1,1,0,2839,VendorB,,Approved,2025-02-08,1
9307,1362,6369.51,0.49,0.08,3,Engineering,Meals,INR,IN,Cash,2025-02-02,2025-02-11,1,1,0,2903,VendorA,,Rejected,2025-02-08,1
9308,1796,1913.98,0.42,0.93,1,Engineering,Meals,INR,IN,Cash,2025-01-10,2025-01-18,0,0,0,2966,VendorC,,Rejected,2025-02-08,0
9309,1916,187.78,0.35,0.38,2,Operations,Travel,INR,IN,Credit Card,2025-01-24,2025-01-28,1,0,0,2911,VendorB,Justified,Rejected,2025-02-08,0
9310,1473,3513.13,0.09,0.16,1,Engineering,Supplies,INR,IN,Cash,2025-01-18,2025-01-27,1,0,1,2114,VendorA,Justified,Approved,2025-02-08,0
9311,1845,4880.43,0.2,0.14,1,Engineering,Supplies,INR,IN,Net Banking,2025-01-25,2025-01-28,0,1,0,2444,VendorC,Justified,Rejected,2025-02-08,0
9312,1520,1925.89,0.64,0.41,3,HR,Meals,INR,IN,Credit Card,2025-01-23,2025-01-26,0,1,1,2537,VendorC,Justified,Rejected,2025-02-08,0
9313,1762,4972.44,0.5,0.63,0,Finance,Travel,INR,IN,Net Banking,2025-01-12,2025-01-18,0,0,0,2502,VendorB,,Rejected,2025-02-08,0
9314,1430,3451.01,0.07,0.78,4,Finance,Travel,INR,IN,Cash,2025-01-15,2025-01-18,0,1,1,2527,VendorA,,Approved,2025-02-08,0
9315,1843,4605.39,0.54,0.92,0,Sales,Meals,INR,IN,UPI,2025-01-11,2025-01-20,1,1,1,2621,VendorA,,Rejected,2025-02-08,1
9316,1297,3539.83,0.05,0.64,3,Marketing,Meals,INR,IN,UPI,2025-01-25,2025-02-01,0,0,1,2667,VendorB,Justified,Approved,2025-02-08,0
9317,1434,6321.83,0.51,0.42,4,Operations,Supplies,INR,IN,Credit Card,2025-02-04,2025-02-04,0,1,1,2694,VendorC,Justified,Rejected,2025-02-08,0
9318,1695,524.68,0.96,0.42,4,Finance,Supplies,INR,IN,Cash,2025-01-29,2025-02-07,1,1,1,2025,VendorA,Justified,Approved,2025-02-08,1
9319,1690,1791.96,0.31,0.57,3,IT,Supplies,INR,IN,Cash,2025-01-24,2025-01-29,0,1,1,2102,VendorC,Justified,Rejected,2025-02-08,0
9320,1197,4384.23,0.72,0.54,1,Operations,Supplies,INR,IN,Cash,2025-01-17,2025-01-25,0,1,1,2515,VendorB,Justified,Rejected,2025-02-08,0
9321,1127,3627.34,0.75,0.64,4,Operations,Meals,INR,UK,Credit Card,2025-01-30,2025-02-03,0,1,1,2148,VendorA,Justified,Rejected,2025-02-08,0
9322,1531,3977.16,0.4,0.5,4,IT,Meals,INR,IN,Credit Card,2025-01-11,2025-01-15,0,0,0,2988,VendorC,Justified,Rejected,2025-02-08,1
9323,1983,8057.23,0.59,0.06,4,Finance,Supplies,INR,US,Net Banking,2025-01-25,2025-01-28,0,1,1,2116,VendorB,Justified,Rejected,2025-02-08,1
9324,1410,8874.68,0.47,0.5,4,IT,Supplies,INR,IN,Credit Card,2025-01-20,2025-01-28,0,0,0,2883,VendorC,Justified,Approved,2025-02-08,1
9325,1933,2561.82,0.28,0.02,2,Engineering,Meals,INR,IN,UPI,2025-01-14,2025-01-15,1,1,1,2479,VendorA,Justified,Approved,2025-02-08,0
9326,1839,8380.27,0.75,0.18,1,Operations,Supplies,INR,IN,Cash,2025-01-26,2025-02-03,1,1,1,2816,VendorC,Justified,Rejected,2025-02-08,1
9327,1064,4642.02,0.7,0.39,2,HR,Meals,INR,IN,Net Banking,2025-01-12,2025-01-17,1,1,0,2113,VendorA,Justified,Rejected,2025-02-08,1
9328,1693,21799.710222132897,0.9,0.55,2,Marketing,Supplies,INR,IN,Credit Card,2025-01-15,2025-01-24,0,0,0,2729,VendorC,Justified,Rejected,2025-02-08,1
9329,1240,9856.02,0.62,0.18,3,IT,Meals,INR,IN,Net Banking,2025-01-20,2025-01-27,1,0,0,2081,VendorC,Justified,Approved,2025-02-08,1
9330,1368,8265.54,0.39,0.28,1,Marketing,Travel,INR,IN,Cash,2025-01-16,2025-01-19,0,0,1,2045,VendorC,Justified,Approved,2025-02-08,0
9331,1535,9943.11,0.71,0.37,0,Operations,Meals,INR,IN,Credit Card,2025-02-03,2025-02-06,0,0,1,2116,VendorA,Justified,Approved,2025-02-08,1
9332,1383,1765.09,0.62,0.2,1,Sales,Travel,INR,IN,Cash,2025-02-01,2025-02-10,0,1,1,2770,VendorA,Justified,Approved,2025-02-08,0
9333,1430,1524.04,0.62,1.0,0,Sales,Travel,INR,IN,Cash,2025-01-19,2025-01-19,1,1,0,2049,VendorB,Justified,Approved,2025-02-08,0
9334,1966,5083.44,0.85,0.8,4,Marketing,Supplies,INR,US,UPI,2025-01-10,2025-01-15,1,0,1,2698,VendorB,Justified,Approved,2025-02-08,0
9335,1082,6422.57,0.91,0.81,0,Operations,Travel,INR,IN,Net Banking,2025-02-05,2025-02-06,0,1,0,2164,VendorC,,Rejected,2025-02-08,0
9336,1981,1793.49,0.18,0.57,0,IT,Supplies,INR,IN,UPI,2025-02-01,2025-02-05,1,0,0,2193,VendorC,Justified,Approved,2025-02-08,0
9337,1830,8618.26,0.31,0.96,0,Marketing,Travel,INR,IN,UPI,2025-01-11,2025-01-13,0,0,1,2349,VendorB,Justified,Approved,2025-02-08,0
9338,1696,5366.93,0.65,0.73,4,HR,Travel,INR,IN,Net Banking,2025-01-25,2025-01-26,0,0,0,2601,VendorB,Justified,Approved,2025-02-08,1
9339,1950,4168.32,0.56,0.33,4,Operations,Supplies,INR,IN,Net Banking,2025-01-17,2025-01-26,0,1,1,2482,VendorA,Justified,Approved,2025-02-08,0
9340,1827,6060.33,0.65,0.61,2,Engineering,Meals,INR,IN,Net Banking,2025-02-03,2025-02-03,1,1,1,2760,VendorA,Justified,Approved,2025-02-08,1
9341,1610,6386.04,0.43,0.54,0,Engineering,Supplies,INR,IN,Net Banking,2025-01-23,2025-01-31,1,1,0,2902,VendorA,Justified,Approved,2025-02-08,0
9342,1573,523.55,0.41,0.58,1,Marketing,Travel,INR,IN,UPI,2025-01-19,2025-01-19,0,0,0,2555,VendorC,Justified,Approved,2025-02-08,0
9343,1285,9998.94,0.12,0.82,3,Engineering,Supplies,INR,IN,Credit Card,2025-01-17,2025-01-24,0,0,1,2406,VendorA,,Rejected,2025-02-08,1
9344,1988,3702.8,0.62,0.51,2,HR,Supplies,INR,IN,Net Banking,2025-02-07,2025-02-12,1,1,0,2659,VendorB,Justified,Approved,2025-02-08,1
9345,1533,709.27,0.18,0.73,0,Finance,Travel,INR,IN,Credit Card,2025-01-24,2025-01-27,0,0,0,2153,VendorB,Justified,Rejected,2025-02-08,0
9346,1458,8538.0,0.67,0.25,2,Engineering,Travel,INR,IN,Credit Card,2025-01-27,2025-02-04,0,1,1,2829,VendorB,Justified,Rejected,2025-02-08,0
9347,1211,9930.88,0.97,0.93,0,Marketing,Travel,INR,IN,Cash,2025-01-15,2025-01-15,0,0,1,2505,VendorB,,Rejected,2025-02-08,0
9348,1125,8181.95,0.26,0.09,0,Marketing,Supplies,INR,IN,Credit Card,2025-01-17,2025-01-20,1,0,1,2181,VendorB,Justified,Rejected,2025-02-08,1
9349,1412,8533.64,0.14,0.99,2,IT,Supplies,INR,IN,Cash,2025-01-25,2025-02-03,0,1,1,2176,VendorB,Justified,Approved,2025-02-08,1
9350,1498,6296.76,0.02,0.63,0,Finance,Supplies,INR,IN,UPI,2025-01-23,2025-01-29,0,0,1,2378,VendorA,Justified,Rejected,2025-02-08,1
9351,1424,9231.02,0.38,0.47,0,IT,Meals,INR,IN,Cash,2025-01-12,2025-01-15,0,0,1,2480,VendorA,Justified,Rejected,2025-02-08,1
9352,1553,453.81,0.21,0.31,3,HR,Supplies,INR,IN,Net Banking,2025-01-23,2025-01-23,1,0,0,2514,VendorA,Justified,Rejected,2025-02-08,1
9353,1609,7690.57,0.49,0.41,1,Engineering,Meals,INR,IN,Net Banking,2025-01-18,2025-01-21,1,0,1,2724,VendorB,Justified,Approved,2025-02-08,1
9354,1960,6740.03,0.52,0.78,4,Operations,Travel,INR,IN,Net Banking,2025-01-15,2025-01-20,1,0,0,2381,VendorB,Justified,Rejected,2025-02-08,0
9355,1542,590.89,0.35,0.14,3,Marketing,Meals,INR,IN,Credit Card,2025-02-04,2025-02-11,0,1,1,2005,VendorB,Justified,Rejected,2025-02-08,0
9356,1157,5485.34,0.75,0.25,4,Engineering,Supplies,INR,IN,Net Banking,2025-02-06,2025-02-07,0,0,0,2606,VendorB,Justified,Rejected,2025-02-08,0
9357,1111,5199.1,0.9,0.12,4,HR,Travel,INR,IN,Cash,2025-01-18,2025-01-26,0,0,1,2391,VendorB,Justified,Rejected,2025-02-08,1
9358,1401,6946.19,0.21,0.43,1,Engineering,Meals,INR,IN,Net Banking,2025-02-01,2025-02-07,0,1,1,2224,VendorA,Justified,Rejected,2025-02-08,1
9359,1758,867.56,0.84,0.39,3,Marketing,Travel,INR,IN,Net Banking,2025-02-03,2025-02-08,1,0,0,2960,VendorC,Justified,Approved,2025-02-08,0
9360,1121,41003.34870354164,0.13,0.65,0,Engineering,Travel,INR,IN,Cash,2025-02-01,2025-02-03,1,0,1,2125,VendorC,,Approved,2025-02-08,1
9361,1272,1480.09,0.23,1.0,1,Engineering,Meals,INR,IN,Credit Card,2025-02-06,2025-02-09,0,1,1,2425,VendorC,Justified,Rejected,2025-02-08,0
9362,1293,4244.78,0.56,0.89,0,HR,Travel,INR,IN,Credit Card,2025-01-27,2025-02-03,0,1,0,2275,VendorA,Justified,Approved,2025-02-08,1
9363,1397,8824.75,0.31,0.88,0,Engineering,Travel,INR,UK,Credit Card,2025-02-07,2025-02-13,1,0,1,2210,VendorA,,Approved,2025-02-08,0
9364,1470,5649.26,0.04,0.65,0,Sales,Supplies,INR,IN,Cash,2025-02-05,2025-02-10,1,1,1,2704,VendorB,,Approved,2025-02-08,1
9365,1984,3857.95,0.29,0.27,0,Operations,Travel,INR,IN,UPI,2025-02-07,2025-02-13,0,1,1,2863,VendorB,Justified,Approved,2025-02-08,0
9366,1206,577.2,0.9,0.38,3,Marketing,Meals,INR,IN,Cash,2025-02-05,2025-02-13,1,0,1,2865,VendorB,,Approved,2025-02-08,0
9367,1109,6755.51,0.17,0.25,4,Marketing,Meals,INR,IN,Credit Card,2025-01-23,2025-01-27,1,1,1,2310,VendorC,Justified,Approved,2025-02-08,1
9368,1439,9866.81,0.76,0.14,4,Operations,Supplies,INR,IN,UPI,2025-01-20,2025-01-24,0,1,0,2880,VendorB,Justified,Rejected,2025-02-08,1
